               uid                |       mid        |      blog_time      |                                                                                                                                                blog_content                                                                                                                                                |               blog_url                
 a8987a6b6cb8bc18ce3f0904939c7188 | 3858988351537342 | 2015-06-29 08:33:02 | 2015年6月26日国际原油期货价格：WTI 59.63美元/桶，↓0.07，▼-0.12%；布伦特63.26美元/桶，↑0.06，▲0.09%。                                                                                                                                                                                                       | 
 a8987a6b6cb8bc18ce3f0904939c7188 | 3859002893297560 | 2015-06-29 09:30:48 | 原油期货上市进入3个月倒计时_钢联资讯                                                                                                                                                                                                                                                    | 
 a8a0583ef7773289a97214e364c3ee67 | 3859082811667800 | 2015-06-29 14:48:23 | #我有话说#【证监会紧急发布：融资业务规模仍有增长空间】 垃圾证监会。                                                                                                                                                                                                                     | 
 a8c0c125e12e8a1ec5da50685d0f6ce5 | 3859070706773534 | 2015-06-29 14:00:16 | 我参与了@新手昊昊 发起的投票 【在信心严重不足的近五个交易日中，你“割”了吗？】，我投给了“满仓至8层仓位”这个选项。你也快来表态吧~                                                                                                                                                         | 
 a8df3f29d088980e37d2428952a3e713 | 3859169256127284 | 2015-06-29 20:31:49 | 哦！好！投票投票投票！投啦~，投的宋茜~[嘻嘻][嘻嘻]                                                                                                                                                                                                                                                         | 
 a8e3418331e0807bbfcbddc8717357df | 3859031816892315 | 2015-06-29 11:25:44 | 证监会网站26日晚间消息，江苏银行股份有限公司等6家公司首发申请7月1日上会。这次城商行上市开口是为了银行补充资本金化解区域性系统性风险，对股市却增加了额外的供给。 (发自@微博桌面                                                                                                        | 
 a8e3418331e0807bbfcbddc8717357df | 3859001236023881 | 2015-06-29 09:24:13 | 27日，央行决定自2015年6月28日起有对符合条件的金融机构实施定向降准0.5个百分点，并同时下调金融机构贷款和存款基准利率0.25个百分点。这是自08年10月以来，央行首次降息降准双拳出 ...(发自@微博桌面                                                                                          | 
 a8e3418331e0807bbfcbddc8717357df | 3859000845879687 | 2015-06-29 09:22:40 | 4.养殖：景气向上 把握确定性投资机会 在猪价持续上涨背景下，除继续看好生猪养殖个股牧原股份（002714）、雏鹰农牧（002477）、正邦科技（002157）外，建议重点关注价格筑底向上的禽 ...(发自@微博桌面                                                                                          | 
 a8e3418331e0807bbfcbddc8717357df | 3859067652571657 | 2015-06-29 13:48:08 | 两市股指午后加速下跌，这次市场出现的大面积平仓盘引发的流动性危机，是第一次对杠杆市的压力测试，短期仍存在去杠杆风险。 沪指大盘跌幅扩大至300点，一举跌穿4000点整数关，市场再 ...(发自@微博桌面                                                                                          | 
 a8e628504b3b19ebcc4d485d73beb529 | 3859114352013614 | 2015-06-29 16:53:42 | 发表了博文《90创业者王智安被媒体曝光；超实在的创业！看完文章的小伙伴都去创业了》他拥有计算机与哲学双学位；他喜欢写诗、对诗歌有深刻见解；他曾任卡巴斯基反病毒软件公司中国区总裁兼CTO、是互联网安全技                                                                                     | 
 a8ebe96854eb84ef6efb46cba81e18fd | 3859096149636513 | 2015-06-29 15:41:23 | 【老凤祥等金店在沪1年不法获利超10亿】中国国家发展和改革委员会12日发布消息称，按照发改委价监局要求，上海市物价局日前对上海黄金饰品行业协会及部分金店的价格垄断行为作出了处罚决定。其中，上海黄金饰品行业协会被罚50万元，对老凤祥等五家金店的罚款累计达1009.37万元。                                         | 
 a8f4f6dac53be441245dc4420fa71532 | 3859162700373082 | 2015-06-29 20:05:49 | 【人社部：养老保险基金投资管理办法公开征求意见】人力资源社会保障部和财政部会同有关部门起草了《基本养老保险基金投资管理办法》稿，从即日起向社会公开征求意见。公众可通过人力资源社会保障部和财政部门户网站反馈意见。征求意见的截止日期为2015年 （分享自 @凤凰财经）                       | 
 a8f4f6dac53be441245dc4420fa71532 | 3859144690204695 | 2015-06-29 18:54:14 | 【桑东亮：双降将引抵抗 操作因人而异（分享来自 @今日头条）中国人民银行决定，自2015年6月28日起有针对性地对金融机构实施定向降准，以进一步支持实体经济发展，促进结构调整。（1）对“三农”贷款占比达到定向降准标准的城市商业银行、非县域农村商业银行降低存款准备金率0.5                        | 
 a9365057fcf21b2271136b574de04738 | 3859021797064284 | 2015-06-29 10:45:56 | 【邓小平之孙邓卓棣任广西平果副县长】2日，从广西百色平果县获悉，邓小平唯一的孙子，邓小平最小儿子邓质方的独生子--28岁的邓卓棣最近被任命为该县副县长。据悉，邓卓棣负责发展改革等工作。据介绍，邓卓棣知识渊博、能力突出，为人低调、谦虚谨慎、勤奋好学，从不接受采访。                                          | 
 a9692621d602f860c8bf9bbc1b9b5b08 | 3859176613084243 | 2015-06-29 21:01:07 | 养老金入市抄底！//@Vista看天下: [围观]//@新华视点: 《基本养老保险基金投资管理办法》：                                                                                                                                                                                                   | 
 a99695ea537b2b599882d2c04be795c3 | 3859152998478447 | 2015-06-29 19:27:16 | 优选财富|北京唯一一家获评 “2015中国最佳第三方理财机构”奖项： 6月26日，由证券时报主办的“2015中国财富管理高峰论坛暨最佳财富管理机构颁奖典礼”在深圳丽思卡尔顿酒店圆满落幕。作为国...文字版>>  （新浪长微博>>                                                          | 
 a9c3956f27f2f00ea9a011f4ba0b7cb3 | 3859212071620468 | 2015-06-29 23:22:01 | [挖鼻] //@财经网:【证监会：回调过快不利于股市平稳健康发展】目前改革红利释放、流动性总体充裕和居民大类资产配置的基本格局没有发生改变，经济企稳向好的趋势没有改变，资本市场改革的步伐还会进一步加快。                                                                                                        | 
 a9d2d3d5fedced24994c20cddfe3a799 | 3859023814559939 | 2015-06-29 10:53:57 | 【沪“国五条”细则引交易高峰 个别房东心急出售 】业内专家认为，因细则出台时间尚短及尚未在各交易中心正式执行，故目前暂未对整体市场构成太大影响。根据市场交易情况来看，各门店挂牌量基本与此前持平，也出现个别“闪签”的情况，而在部分中介门店，再次出现了3月初的交易高峰。                                        | 
 a9f1d91caf77106983df4961ae57bc18 | 3859201845559988 | 2015-06-29 22:41:22 | 【3岁、7岁、10岁为何是孩子们的重要转折点】人类在出生之后，大脑有一段脑神经细胞增加的时期，之后则会减少不必要的脑神经细胞，发展脑神经回路。也就是说，儿童的脑部处于.. （分享自@搜狐新闻客户端）                                                                                          | 
 a9f1d91caf77106983df4961ae57bc18 | 3859198863309413 | 2015-06-29 22:29:30 | 时尚的鞋【Givenchy 2016春夏男装秀：男士裙装来一套】Riccardo Tisci为Givenchy秀场设置了一个充满前卫太空感的铁架。保留了一贯五星图案和宗教元素印花，丹宁.. （分享自@搜狐新闻客户端）                                                                                                       | 
 a9f1d91caf77106983df4961ae57bc18 | 3859199177920544 | 2015-06-29 22:30:45 | 【Lanvin 2016春夏男装秀】Lanvin本季呈现出个性的皮衣，用大型挎包作为点缀。帅气的风衣搭配短裤、阔脚裤，让型男们时髦依旧。 （分享自@搜狐新闻客户端）                                                                                                                                       | 
 a9f1d91caf77106983df4961ae57bc18 | 3859199035296982 | 2015-06-29 22:30:11 | 【Dior Homme 2016春夏男装秀】Dior Homme 2016春夏系列中的美男子们穿着简约优雅的西装套装，精简利落的线条、款式优雅中又带点浪漫的运动感。.. （分享自@搜狐新闻客户端）                                                                                                                      | 
 a9f1d91caf77106983df4961ae57bc18 | 3859198926231851 | 2015-06-29 22:29:45 | 【Herms 2016春夏男装秀】本季Hermès 的模特们在叶蔓枝藤环绕之中出场，多彩印花彰显低调的文艺气质。极富张力的丝巾诠释着文艺风格。花样男士既保.. （分享自@搜狐新闻客户端）                                                                                                                   | 
 aa10cea00230fbf5994d55e560216d05 | 3858873821204065 | 2015-06-29 00:57:54 | 希望是真的【下半年这四大生肖必有贵人相助】你要相信，在坚持梦想的路上，成功不是光靠自己打拼就能实现的，还需要各个方面的因素，最重要的一条就是有贵人相助。弹指一瞬间.. （分享自@搜狐新闻客户端）                                                                                          | 
 aa10cea00230fbf5994d55e560216d05 | 3858868435703072 | 2015-06-29 00:36:30 | 湖南该好好治治了【湖南省委组织部副部长被举报索贿130万买房】常世雄（资料图）进口大理石、羊毛地毯、真皮座椅……耗资700多万元装修、试营业几个月后，1000多平方米的“老干部食堂.. （分享自@搜狐新闻客户端）                                                                                     | 
 aa10cea00230fbf5994d55e560216d05 | 3858863591668363 | 2015-06-29 00:17:15 | 中国人的榜样【[正能量]小伙遇车祸身亡 捐器官拯救6条生命】视频：北京23岁小伙捐献多个器官 帮助8条生命资料图　　这几天，一名23岁的小伙子一直感动着北京市器官捐献南区工作站的.. （分享自@搜狐新闻客户端）                                                                                    | 
 aa10cea00230fbf5994d55e560216d05 | 3858866162696282 | 2015-06-29 00:27:28 | 【曝湖南狱警省委门口维权 与民警发生肢体冲突】图为维权条幅　　　　图为维权现场　　　　图为维权现场　　6月24日，湖南岳阳大批狱警及家属前往省委维权，遭到公安民警及武.. （分享自@搜狐新闻客户端）                                                                                          | 
 aa10cea00230fbf5994d55e560216d05 | 3858972295207331 | 2015-06-29 07:29:13 | 【90后情侣跳河殉情 疑因男方付不起高额聘礼】地上写着：ZZ，我喜欢你　　　　手机中留下的照片　　　　　　两人在短信中言辞激烈　　这是一起令人很心疼的悲剧！　　6月2.. （分享自@搜狐新闻客户端）                                                                                             | 
 aa1a4c9cfebdfa7d25eb29fba3e42f46 | 3859162004039824 | 2015-06-29 20:03:03 | 【人大常委会：官员财产申报拟列入立法规划】 全国人大法律委员会已建议有关部门抓紧研究综合性反腐败立法问题，并将修改完善反腐败方面的有关单行法律列入第十二届全国人大常委会立法规划。国家行政学院教授竹立家表示，目前我国官员财产申报的条件已经相当成熟。                                                      | 
 aa289480a67f09aa47d2ae5758a93c0a | 3859106131753151 | 2015-06-29 16:21:03 | 大家就静静等待新闻发布会~片花~然后播出就好啦~大发~#戴流苏耳环的少女#                                                                                                                                                                                                                                       | 
 aa328ce316d1e3d999aee8fb511cfee5 | 3859039450245387 | 2015-06-29 11:56:05 | 【你心理成熟吗】1.不再盲目跟风；2.不再犹豫不定；3.合理安排时间；4.开始关注新闻国事；5.开始养生；6.在爱情、友情、亲情之间，首先想到亲情；7.不再用哭闹来解决问题；8.重视身边的朋友；9.让周围的人快乐；10.在得失方面变得大度；11.学着尊重每个人；12.自信地生活；13.淡忘仇恨。                                 | 
 aa50ce8ac04b6478577db1c6e5b68311 | 3859032702428886 | 2015-06-29 11:29:16 | 【武警国家级救援队赶赴岷县灾区】甘肃岷县地震发生后，西北片区唯一一支武警国家级救援队——陇原方舟救援队接到命令后，迅速集结120名专业救援力量，携带破拆、顶撑、生命探测仪等专业设备，从兰州赶赴地震灾区。这支部队曾先后参与汶川、玉树地震和舟曲泥石流救援。                                                    | 
 aa672558b959e8ac9116836e0ba12ac4 | 3859083683390042 | 2015-06-29 14:51:51 | 信心已散，反思下中国股市！//【证监会紧急发布：融资业务规模仍有增长空间】                                                                                                                                                                                                                | 
 aa68d760c67d13529bf4f266a4c9a432 | 3858907871247563 | 2015-06-29 03:13:13 | 不错的活动,支持！为自己添个希望！持续支持关注,好运降临吧！                                                                                                                                                                                                                              | 
 aa8636981cf40f25d6a44cd4f4e353d7 | 3859149446678743 | 2015-06-29 19:13:08 | 广东再度发布收费公路统计公报 亏损反变盈利 @新浪新闻  （分享自 @新浪新闻）                                                                                                                                                                                                               | 
 aaad63732afebec58cd744ee756c5a8d | 3859215585759654 | 2015-06-29 23:35:59 | 看了一晚上t检验f检验卡方分析回归分析 然并卵……简直垂死挣扎                                                                                                                                                                                                                                                  | 
 aab5de7bb4972c3cd588fd9b853fc92c | 3859195936245819 | 2015-06-29 22:17:53 | //@仁教心学: 不可因为美国最高法院5个大法官主张同性恋婚姻合法化，就否认、漠视美国还有许多敬畏上帝的教会和个人存在！况且根据美国的体制，美国最高法院的司法判决并不享有终极的权威性，仍然可以拒绝，仍然可以改变！//@SagittariusLeeX: 美国国家开始堕落，美元上的IN GOD WE TRUST还是去掉吧                      | 
 aac2e9efbbf8d8c01feb7c3732222de7 | 3859109923290412 | 2015-06-29 16:36:07 | 在周末央行双降利好预期下大盘大幅度跳空高开开盘，无奈抛压资金更甚于抄底资金、导致大盘在一口气下跌了1000点的重要位置处且如此重大利好下仍然义无反顾的向下探索空间。我们应该更多的思考：资金为什么做出如此选择？推动本轮暴涨行情的基本动力是什么？时至今日这些推动动力是否发生了变化？                         | 
 aac4757fbaec71e231f15f9aba1ae4cd | 3859070710970379 | 2015-06-29 14:00:17 | #小奇津汇店通知#因商场经营环境改变，香港传奇津汇店做出相应之市场策略调整，即日起津汇店部分菜品停售。仅供应港式点心，生滚靓粥，传统蒸饭，香港特色食品及饮品。其他小炒类、粉面饭、甜品等系列，欢迎您前往位于先农大院的香港传奇洛阳店享用。由此引起的不便，我们深感抱歉。感谢您的理解与支持                   | 
 aad9098ead0a83e2133b678ca3af7571 | 3859067544466378 | 2015-06-29 13:47:43 | 5月15日--习大生日！大陆股市开始暴跌！前苏联解体、东欧剧变即将在东亚大陆重演！以美国为首的敌对势力亡我大陆共产社会之心不死；收买大陆经济汉奸如肖钢之流，崩溃中国股市、动摇大陆经济基础、制造社会恐慌，引爆大陆颜色革命！从内部击垮中共颠覆大陆！请转告习大和李强：要早作准备防患未然！                      | 
 aad9098ead0a83e2133b678ca3af7571 | 3859042013287511 | 2015-06-29 12:06:15 | 5月15日--习大生日！大陆股市开始暴跌！前苏联解体、东欧剧变即将在东亚大陆重演！以美国为首的敌对势力亡我大陆共产社会之心不死；收买大陆经济汉奸如肖钢之流，崩溃中国股市、动摇大陆经济基础、制造社会恐慌，引爆大陆颜色革命！从内部击垮中共颠覆大陆！请转告习大和李强：要早作准备防患未然！                      | 
 aaea3c53164276e29a4a9cbf296a8022 | 3858895057917079 | 2015-06-29 02:22:18 | 【全球关注深圳碳交易起航】深圳碳交易市场开始运行后，全球知名媒体均予以报道。路透社、法新社、彭博新闻社、英国广播公司、澳洲广播公司、时代周刊、悉尼先驱晨报等国际强势媒体，都对深圳的碳交易试验予以肯定，并期待深圳汲取欧洲教训为全球碳交易闯出有效路径。                                                   | 
 aaeb8cbcd0fe40f09e3f647c4e325e27 | 3859085256673018 | 2015-06-29 14:58:05 | #周一股市#求A股别跌了，老爹得股市收益直接影响老爹的心情，老爹的心情直接影响我生活质量的高低，跪求美好幸福的生活。🙏🙏🙏                                                                                                                                                                                       | 
 ab24209c54fed9b824ff5a4738bb780d | 3858926074821869 | 2015-06-29 04:25:34 | 【郑州：上下学高峰时将开通中小学生专用公交车】郑州市近日出台《校车安全管理实施办法》。根据该办法，郑州将在城区公交覆盖地区建立沿线公交与中小学校的挂钩联动机制，在中小学生上下学高峰时段开设专用公交车接送学生。                                                                                           | 
 ab2f08532325f0845de6608dd2658fdc | 3859186813234389 | 2015-06-29 21:41:37 | 我在@小交易  刚刚转让的郁金香十字绣、￥300，快来看一下~ @小交易                                                                                                                                                                                                                         | 
 ab2f08532325f0845de6608dd2658fdc | 3859189354525024 | 2015-06-29 21:51:43 | 我在@小交易  刚刚转让的长虹电视、￥300，快来看一下~ @小交易                                                                                                                                                                                                                             | 
 ab32dcd2ba93d61f427ab50f88e73641 | 3859090956953048 | 2015-06-29 15:20:44 | #我有话说#【证监会紧急发布：融资业务规模仍有增长空间】 是谁在操控股市？？？把散户弄得这么惨！[泪][泪][泪]                                                                                                                                                                               | 
 ab3319aecdcba970d6a6b9dbcfc663d6 | 3859165208817943 | 2015-06-29 20:15:48 | 【江淮披露整体上市资金预案】江淮汽车拟通过向江汽集团全体股东江汽控股、建投投资、实勤投资发行股份的方式吸收合并江汽集团。吸收合并完成后，江汽集团全部资产、负债、业务及与业务、资产直接相关的员工并入江淮汽车，江汽集团予以注销，江汽集团持有的江淮汽车股份也相应注销。                                     | 
 ab3641f471822aa8b30ea3fc278351c0 | 3858964360191028 | 2015-06-29 06:57:42 | 【小升初学生学习偏科 家长该如何应对？ 】家长具体可以做以下工作：一、主动与科任老师沟通。特别是向弱科的科任老师了解孩子偏科的原因，共同商讨可能的办法。二、要与孩子多沟通。与孩子讨论面临的实际问题，分析相关原因，采取针对性的对策。三、及时鼓励和强化。                                                   | 
 ab36c4ad21aa93a8b4df0e6eded31e1e | 3859084451395446 | 2015-06-29 14:54:54 | 最后，提醒一个投资逻辑问题：如果你认为管理层在救市或需要救市，就不要期望还有牛市了，哪个牛市是需要救市的？//@ST黎明: 大盘离5日线都有10%的空间了，一个具有操作价值的反弹随时都可能发生。@林耘 @woshshsh @雨农谈股                                                                                           | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858899134197251 | 2015-06-29 02:38:31 | 中国财经网消息【正源地产：7年坚持爱心送考铸就公益品质】据统计 , 七年间，近三万名考生受到过帮助。每年高考期间，数以千计贴着“正源地产爱心送考”车队logo和黄绿丝带的汽车，把爱心无偿奉献给社会，已经成为滨城大连人家喻户晓的亮丽名片。                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858964179571579 | 2015-06-29 06:56:59 | 中国财经网消息【正源地产：七年坚持送考爱心托举梦想】爱心送考 , 共圆中国梦。每年高考季，爱心送考都为夏日的大连送来一阵阵清凉，广大爱心人士持之以恒的慷慨与奉献成为共圆中国梦的坚强支撑。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859030038107161 | 2015-06-29 11:18:41 | 中国财经网消息【正源地产：大力促进就业共享中国梦】正源.橡园是正源地产进入重庆北碚后开发的经典小户型项目。该项目位于北碚区连接南北城区的主要干道——双柏路 , 与西南大学只有一墙之隔占地面积约6000㎡。                                                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859029241319722 | 2015-06-29 11:15:31 | 中华网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                        | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859029790984061 | 2015-06-29 11:17:42 | 中国江苏网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859029321024976 | 2015-06-29 11:15:50 | 财经中国消息【正源地产：呵护蓝天碧水建设美丽中国】北京定慧福里项目 , 位于西四环内，长安街以北。雍京都风华胜地，悦西政隐逸繁华，润今古淑世人文。                                                                                                                                                            | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859028444929093 | 2015-06-29 11:12:21 | 中国财经网消息【正源地产：七年坚持送考爱心托举梦想】爱心送考 , 共圆中国梦。每年高考季，爱心送考都为夏日的大连送来一阵阵清凉，广大爱心人士持之以恒的慷慨与奉献成为共圆中国梦的坚强支撑。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859027597563855 | 2015-06-29 11:08:59 | 中国财经网消息【正源地产：7年坚持爱心送考铸就公益品质】据统计 , 七年间，近三万名考生受到过帮助。每年高考期间，数以千计贴着“正源地产爱心送考”车队logo和黄绿丝带的汽车，把爱心无偿奉献给社会，已经成为滨城大连人家喻户晓的亮丽名片。                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859029266612827 | 2015-06-29 11:15:37 | 中国财经网消息【正源地产：呵护蓝天碧水建设美丽中国】2012年底 , 在中国房地产业内最具影响力的年度盛会——“2012乐居创新峰会”上，正源金融世家项目获得“北京地区高端物业奖”。                                                                                                                                      | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859157755071411 | 2015-06-29 19:46:11 | 财经中国消息【正源地产：呵护蓝天碧水建设美丽中国】北京定慧福里项目 , 位于西四环内，长安街以北。雍京都风华胜地，悦西政隐逸繁华，润今古淑世人文。                                                                                                                                                            | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859156874189798 | 2015-06-29 19:42:41 | 中国财经网消息【正源地产：七年坚持送考爱心托举梦想】爱心送考 , 共圆中国梦。每年高考季，爱心送考都为夏日的大连送来一阵阵清凉，广大爱心人士持之以恒的慷慨与奉献成为共圆中国梦的坚强支撑。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859158216907176 | 2015-06-29 19:48:01 | 中国江苏网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859156987446098 | 2015-06-29 19:43:08 | 财经中国消息【正源地产：七年坚持送考爱心托举梦想】为便于识别 , 切实给广大考生提供便利，今年的爱心送考标识依然沿用金绿丝带，统一车贴加配金色丝带，代表家有考生，请多给予让行;统一车贴加配绿丝带，代表志愿加入爱心送考，愿意提供免费送考服务，高考路上招手即停。                                             | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859158463603918 | 2015-06-29 19:48:59 | 中国财经网消息【正源地产：大力促进就业共享中国梦】正源.橡园是正源地产进入重庆北碚后开发的经典小户型项目。该项目位于北碚区连接南北城区的主要干道——双柏路 , 与西南大学只有一墙之隔占地面积约6000㎡。                                                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859157671177931 | 2015-06-29 19:45:51 | 中华网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                        | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858900824525042 | 2015-06-29 02:45:14 | 财经中国消息【正源地产：呵护蓝天碧水建设美丽中国】北京定慧福里项目 , 位于西四环内，长安街以北。雍京都风华胜地，悦西政隐逸繁华，润今古淑世人文。                                                                                                                                                            | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859158543302788 | 2015-06-29 19:49:19 | 财经中国消息【正源地产：大力促进就业共享中国梦】正源地产将继续开拓创新、求真务实 , 继续探索环保新技术，为建设生态文明的现代化中国做出更大贡献。                                                                                                                                                            | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858900769774318 | 2015-06-29 02:45:01 | 中国财经网消息【正源地产：呵护蓝天碧水建设美丽中国】2012年底 , 在中国房地产业内最具影响力的年度盛会——“2012乐居创新峰会”上，正源金融世家项目获得“北京地区高端物业奖”。                                                                                                                                      | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858901285904489 | 2015-06-29 02:47:04 | 中国江苏网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859094022287891 | 2015-06-29 15:32:56 | 中国江苏网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859092663236274 | 2015-06-29 15:27:32 | 中国财经网消息【正源地产：七年坚持送考爱心托举梦想】爱心送考 , 共圆中国梦。每年高考季，爱心送考都为夏日的大连送来一阵阵清凉，广大爱心人士持之以恒的慷慨与奉献成为共圆中国梦的坚强支撑。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859091841095788 | 2015-06-29 15:24:16 | 中国财经网消息【正源地产：7年坚持爱心送考铸就公益品质】据统计 , 七年间，近三万名考生受到过帮助。每年高考期间，数以千计贴着“正源地产爱心送考”车队logo和黄绿丝带的汽车，把爱心无偿奉献给社会，已经成为滨城大连人家喻户晓的亮丽名片。                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858901528952898 | 2015-06-29 02:48:02 | 中国财经网消息【正源地产：大力促进就业共享中国梦】正源.橡园是正源地产进入重庆北碚后开发的经典小户型项目。该项目位于北碚区连接南北城区的主要干道——双柏路 , 与西南大学只有一墙之隔占地面积约6000㎡。                                                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859094269769925 | 2015-06-29 15:33:55 | 中国财经网消息【正源地产：大力促进就业共享中国梦】正源.橡园是正源地产进入重庆北碚后开发的经典小户型项目。该项目位于北碚区连接南北城区的主要干道——双柏路 , 与西南大学只有一墙之隔占地面积约6000㎡。                                                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859093489755772 | 2015-06-29 15:30:49 | 中国财经网消息【正源地产：呵护蓝天碧水建设美丽中国】2012年底 , 在中国房地产业内最具影响力的年度盛会——“2012乐居创新峰会”上，正源金融世家项目获得“北京地区高端物业奖”。                                                                                                                                      | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859094353846823 | 2015-06-29 15:34:15 | 财经中国消息【正源地产：大力促进就业共享中国梦】正源地产将继续开拓创新、求真务实 , 继续探索环保新技术，为建设生态文明的现代化中国做出更大贡献。                                                                                                                                                            | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859156052032554 | 2015-06-29 19:39:25 | 中国财经网消息【正源地产：7年坚持爱心送考铸就公益品质】据统计 , 七年间，近三万名考生受到过帮助。每年高考期间，数以千计贴着“正源地产爱心送考”车队logo和黄绿丝带的汽车，把爱心无偿奉献给社会，已经成为滨城大连人家喻户晓的亮丽名片。                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859028553342939 | 2015-06-29 11:12:47 | 财经中国消息【正源地产：七年坚持送考爱心托举梦想】为便于识别 , 切实给广大考生提供便利，今年的爱心送考标识依然沿用金绿丝带，统一车贴加配金色丝带，代表家有考生，请多给予让行;统一车贴加配绿丝带，代表志愿加入爱心送考，愿意提供免费送考服务，高考路上招手即停。                                             | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859221101243684 | 2015-06-29 23:57:53 | 中国财经网消息【正源地产：七年坚持送考爱心托举梦想】爱心送考 , 共圆中国梦。每年高考季，爱心送考都为夏日的大连送来一阵阵清凉，广大爱心人士持之以恒的慷慨与奉献成为共圆中国梦的坚强支撑。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858965517153828 | 2015-06-29 07:02:18 | 中国江苏网消息【正源地产：呵护蓝天碧水建设美丽中国】北京金融世家项目 , 2006年，大连正源地产在紧临北京长安街、金融街的国家政治中心和国家金融管理中心区域树立起了正源地产的标志性建筑群。                                                                                                                    | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859220283281429 | 2015-06-29 23:54:38 | 中国财经网消息【正源地产：7年坚持爱心送考铸就公益品质】据统计 , 七年间，近三万名考生受到过帮助。每年高考期间，数以千计贴着“正源地产爱心送考”车队logo和黄绿丝带的汽车，把爱心无偿奉献给社会，已经成为滨城大连人家喻户晓的亮丽名片。                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858965765191356 | 2015-06-29 07:03:16 | 中国财经网消息【正源地产：大力促进就业共享中国梦】正源.橡园是正源地产进入重庆北碚后开发的经典小户型项目。该项目位于北碚区连接南北城区的主要干道——双柏路 , 与西南大学只有一墙之隔占地面积约6000㎡。                                                                                                         | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3859221210658286 | 2015-06-29 23:58:20 | 财经中国消息【正源地产：七年坚持送考爱心托举梦想】为便于识别 , 切实给广大考生提供便利，今年的爱心送考标识依然沿用金绿丝带，统一车贴加配金色丝带，代表家有考生，请多给予让行;统一车贴加配绿丝带，代表志愿加入爱心送考，愿意提供免费送考服务，高考路上招手即停。                                             | 
 7631310279ca1e11cd4f9fb521f0c7ba | 3858900065345722 | 2015-06-29 02:42:12 | 财经中国消息【正源地产：七年坚持送考爱心托举梦想】为便于识别 , 切实给广大考生提供便利，今年的爱心送考标识依然沿用金绿丝带，统一车贴加配金色丝带，代表家有考生，请多给予让行;统一车贴加配绿丝带，代表志愿加入爱心送考，愿意提供免费送考服务，高考路上招手即停。                                             | 
